timestamp,original_timestamp,0
47.07556890268825,11952.913952863337,"2026-05-17 16:43:18.139,BCI,TrainBCI,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End"
47.58653580143073,11953.42491976208,"2026-05-17 16:43:18.650,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start"
49.59777059647604,11955.436154557125,"2026-05-17 16:43:20.661,BCI,TrainBCI,BCI_Command_Received,203,TrainObj1ImageryComplete"
49.59790689647525,11955.436290857124,"2026-05-17 16:43:20.661,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Door:1:"
51.59541149155484,11957.433795452203,"2026-05-17 16:43:22.658,BCI,TrainBCI,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End"
51.59558779155486,11957.433971752203,"2026-05-17 16:43:22.658,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start"
53.59788578662301,11959.436269747272,"2026-05-17 16:43:24.661,BCI,TrainBCI,BCI_Command_Received,201,TrainObj1ActiveComplete"
53.598001886623024,11959.436385847272,"2026-05-17 16:43:24.661,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Door:1:"
55.60520698167966,11961.443590942328,"2026-05-17 16:43:26.668,BCI,TrainBCI,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End"
56.11529128042275,11961.953675241071,"2026-05-17 16:43:27.178,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start"
58.114225075498325,11963.952609036147,"2026-05-17 16:43:29.177,BCI,TrainBCI,BCI_Command_Received,203,TrainObj1ImageryComplete"
58.11437877549906,11963.952762736148,"2026-05-17 16:43:29.177,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Door:1:"
60.1242937705465,11965.962677731195,"2026-05-17 16:43:31.187,BCI,TrainBCI,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End"
60.124485670547074,11965.962869631196,"2026-05-17 16:43:31.187,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start"
62.13545646559396,11967.973840426243,"2026-05-17 16:43:33.198,BCI,TrainBCI,BCI_Command_Received,201,TrainObj1ActiveComplete"
62.13559406559216,11967.97397802624,"2026-05-17 16:43:33.198,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Door:1:"
64.13376316067115,11969.97214712132,"2026-05-17 16:43:35.197,BCI,TrainBCI,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End"
64.64512075941093,11970.48350472006,"2026-05-17 16:43:35.708,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start"
66.62897085452641,11972.467354815175,"2026-05-17 16:43:37.692,BCI,TrainBCI,BCI_Command_Received,203,TrainObj1ImageryComplete"
66.62910545452542,11972.467489415174,"2026-05-17 16:43:37.692,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Door:1:"
68.65416354953595,11974.492547510185,"2026-05-17 16:43:39.717,BCI,TrainBCI,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End"
68.65439884953594,11974.492782810185,"2026-05-17 16:43:39.717,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start"
70.64237534463973,11976.480759305288,"2026-05-17 16:43:41.705,BCI,TrainBCI,BCI_Command_Received,201,TrainObj1ActiveComplete"
70.64250294464,11976.480886905289,"2026-05-17 16:43:41.705,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Door:1:"
72.66310613966198,11978.50149010031,"2026-05-17 16:43:43.726,BCI,TrainBCI,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End"
73.17369493840488,11979.012078899053,"2026-05-17 16:43:44.237,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start"
75.20637153339885,11981.044755494047,"2026-05-17 16:43:46.269,BCI,TrainBCI,BCI_Command_Received,203,TrainObj1ImageryComplete"
75.20647093339903,11981.044854894048,"2026-05-17 16:43:46.269,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Door:1:"
77.18310042852863,11983.021484389177,"2026-05-17 16:43:48.246,BCI,TrainBCI,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End"
77.18327912852874,11983.021663089177,"2026-05-17 16:43:48.246,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start"
79.19226262357915,11985.030646584228,"2026-05-17 16:43:50.255,BCI,TrainBCI,BCI_Command_Received,201,TrainObj1ActiveComplete"
79.19236112357976,11985.030745084228,"2026-05-17 16:43:50.255,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Door:1:"
81.1927525186511,11987.0311364793,"2026-05-17 16:43:52.256,BCI,TrainBCI,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End"
81.70021771740176,11987.53860167805,"2026-05-17 16:43:52.763,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start"
83.71251551244495,11989.550899473094,"2026-05-17 16:43:54.775,BCI,TrainBCI,BCI_Command_Received,203,TrainObj1ImageryComplete"
83.71263601244573,11989.551019973094,"2026-05-17 16:43:54.775,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Door:1:"
85.71045990752464,11991.548843868173,"2026-05-17 16:43:56.773,BCI,TrainBCI,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End"
85.71067600752394,11991.549059968173,"2026-05-17 16:43:56.773,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start"
