108,-19093.3742,5369.336053,-1242.891102,-20514.8781,-6287.880991,-17364.01974,-10035.06154,-12593.12929,-7545.390135,3381.215439,-26535.1193,9723.008838,5412.161995,10267.98907,-18719.29541,-4782.245133,0.092,-0.117,1.005,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.586
110,-19020.03813,5448.86356,-1244.835704,-20404.19226,-6245.166808,-17262.56517,-9982.601998,-12531.7961,-7546.418315,3374.979302,-26529.12903,9712.65998,5418.398132,10274.38167,-18720.32359,-4785.843764,0.092,-0.117,1.005,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.595
112,-19025.13433,5414.196004,-1232.788114,-20460.4069,-6257.661433,-17311.82841,-10012.151,-12567.20127,-7494.159936,3423.393181,-26463.28079,9747.752219,5472.109374,10304.26595,-18658.11868,-4722.409513,0.092,-0.117,1.005,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.603
114,-19067.17796,5401.947248,-1254.245788,-20473.77324,-6272.324177,-17321.99846,-10006.18309,-12560.85337,-7533.521358,3358.640177,-26580.80627,9716.146853,5388.536202,10283.92587,-18757.13691,-4814.766921,0.092,-0.1155,1.0075,192,1,112,126,56,15.5,72,0,0,0,1779460697,0,2026-05-22 16:38:16.610
116,-19017.26651,5430.579833,-1245.997995,-20416.06103,-6232.538072,-17267.86253,-9978.533981,-12542.72611,-7511.035503,3422.856739,-26476.11069,9723.075893,5464.420374,10287.81507,-18658.61042,-4725.628164,0.092,-0.1155,1.0075,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.618
118,-19086.75809,5364.910408,-1241.572349,-20515.23572,-6286.45048,-17369.18299,-10039.08486,-12608.23907,-7527.978126,3370.665416,-26527.40795,9724.372294,5423.583737,10266.53621,-18712.96987,-4780.233476,0.092,-0.1155,1.0075,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.627
120,-19028.73296,5443.74501,-1255.698652,-20415.5693,-6258.26493,-17271.12589,-9985.731242,-12536.60173,-7555.314309,3364.809259,-26538.2709,9704.434538,5401.746083,10251.58289,-18732.92997,-4793.800985,0.092,-0.1155,1.0075,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.634
122,-19049.60949,5398.393321,-1243.896931,-20468.05119,-6257.683785,-17318.24336,-10011.21223,-12573.59386,-7492.684721,3407.679904,-26472.08738,9737.403361,5465.336795,10287.47979,-18665.36065,-4728.019801,0.092,-0.1155,1.0075,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.642
124,-19083.38297,5398.348617,-1255.497486,-20479.69645,-6277.956817,-17337.17529,-10024.62328,-12581.6852,-7552.922672,3361.009462,-26573.16197,9712.570573,5400.516737,10257.5061,-18763.86479,-4825.451055,0.094,-0.11375,1.00975,192,1.5,0,126,64,15.5,80,0,0,0,1779460697,0,2026-05-22 16:38:16.651
126,-18997.14994,5450.025851,-1239.739506,-20408.99788,-6234.013287,-17264.19685,-9978.668091,-12532.06432,-7510.633172,3421.940317,-26471.59564,9724.595812,5460.128839,10277.62267,-18662.56668,-4729.360906,0.094,-0.11375,1.00975,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.659
128,-19081.52778,5382.925914,-1236.565559,-20512.44176,-6286.986922,-17364.33266,-10046.0139,-12610.56365,-7523.93246,3390.089082,-26524.43517,9732.687143,5429.462246,10276.86271,-18712.54518,-4772.72329,0.094,-0.11375,1.00975,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.666
130,-19024.97787,5443.677955,-1253.642291,-20411.63539,-6258.957834,-17267.54961,-9987.139402,-12538.03224,-7540.830379,3373.817012,-26534.96284,9714.291658,5411.692609,10277.35445,-18734.4946,-4792.571639,0.094,-0.11375,1.00975,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.674
132,-19048.4472,5421.303859,-1238.688974,-20468.85585,-6269.820782,-17321.19379,-10018.4542,-12576.11961,-7495.881021,3420.219233,-26470.67922,9741.896062,5455.1444,10304.44477,-18666.21002,-4731.216101,0.094,-0.11375,1.00975,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.683
134,-19094.15652,5393.721806,-1251.854152,-20485.97729,-6290.42909,-17341.46683,-10023.32688,-12583.98743,-7572.905132,3351.867599,-26581.18625,9705.283905,5383.574114,10264.99394,-18769.43037,-4831.597785,0.094,-0.116875,1.009875,192,1,120,126,32,15.5,72,0,0,0,1779460697,0,2026-05-22 16:38:16.690
136,-19020.10519,5442.850941,-1241.751163,-20408.08146,-6244.94329,-17266.65554,-9983.674882,-12543.66488,-7520.467939,3409.825672,-26468.37699,9735.123484,5459.123011,10270.73834,-18663.66192,-4731.238452,0.094,-0.116875,1.009875,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.698
138,-19077.9068,5386.815117,-1242.958157,-20515.54865,-6292.507803,-17372.58045,-10046.93032,-12618.07384,-7532.113198,3393.352436,-26523.18347,9742.365449,5428.255251,10286.38456,-18715.58502,-4777.618322,0.094,-0.116875,1.009875,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.707
140,-19001.93322,5458.206589,-1252.792925,-20415.90457,-6258.153171,-17276.69147,-9992.123841,-12545.00598,-7536.605899,3380.991922,-26547.97155,9711.363579,5396.135795,10262.15527,-18741.84832,-4804.775692,0.094,-0.116875,1.009875,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.715
142,-19042.85926,5419.493368,-1230.664698,-20464.16199,-6259.404869,-17318.57864,-10015.41436,-12573.54916,-7485.219238,3422.677925,-26467.39351,9739.258556,5460.53117,10289.29028,-18662.76785,-4730.009106,0.094,-0.116875,1.009875,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.722
144,-19084.74643,5399.846184,-1249.596626,-20486.17846,-6295.637047,-17350.72045,-10034.86038,-12592.34698,-7572.256931,3357.90257,-26571.48559,9710.245992,5384.624646,10256.99201,-18767.86575,-4829.764942,0.093,-0.117438,1.008938,192,1,112,126,40,15.5,64,0,0,0,1779460697,0,2026-05-22 16:38:16.730
146,-19007.61056,5462.051089,-1247.696727,-20410.58486,-6250.508875,-17267.39314,-9993.822574,-12541.47441,-7519.305649,3411.434997,-26479.3517,9729.580251,5430.110446,10276.01335,-18672.49086,-4739.262729,0.093,-0.117438,1.008938,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.739
148,-19064.54045,5397.208678,-1242.35466,-20517.98499,-6293.737148,-17371.23935,-10052.87588,-12610.87657,-7533.342544,3386.982189,-26525.68686,9731.994239,5409.613897,10280.99779,-18716.52379,-4777.730081,0.093,-0.117438,1.008938,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.746
150,-19029.40351,5448.327118,-1253.061146,-20414.49641,-6259.874256,-17279.48544,-9989.776908,-12551.13036,-7556.633062,3375.806317,-26537.10861,9713.330533,5385.31755,10250.35355,-18735.43337,-4802.093482,0.093,-0.117438,1.008938,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.754
152,-19016.14893,5430.713943,-1239.873617,-20458.39524,-6264.456363,-17318.28807,-10012.26276,-12587.40724,-7494.584619,3426.120094,-26456.01648,9750.859112,5452.104563,10297.94041,-18658.3422,-4731.909005,0.093,-0.117438,1.008938,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.763
154,-19031.52693,5442.135685,-1252.569408,-20477.43892,-6290.764366,-17339.00813,-10025.60675,-12587.4743,-7536.248271,3383.964704,-26569.58569,9726.048675,5379.103765,10273.17468,-18762.41192,-4826.143959,0.092,-0.122,1.008,192,1,112,126,24,15.5,64,0,0,0,1779460697,0,2026-05-22 16:38:16.770
156,-19009.51046,5445.577853,-1244.478076,-20409.1767,-6246.709078,-17264.06273,-9981.774984,-12535.5512,-7501.960695,3430.523387,-26460.08449,9728.41796,5449.310595,10277.22034,-18663.95249,-4736.736981,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.778
158,-19090.11085,5364.195152,-1240.253596,-20516.77799,-6287.545715,-17363.25978,-10033.11694,-12604.17105,-7532.269661,3390.916096,-26519.47308,9727.702704,5419.560423,10270.02308,-18708.72303,-4777.819488,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.786
160,-19039.97589,5422.421446,-1249.887198,-20412.48476,-6253.504008,-17263.63805,-9978.533981,-12524.50943,-7554.956681,3379.539058,-26531.9677,9712.414111,5418.308725,10288.37386,-18725.91153,-4800.372398,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.795
162,-19047.55313,5388.804422,-1234.710364,-20459.22225,-6245.926767,-17302.88771,-9994.649588,-12556.0701,-7497.803271,3418.967535,-26463.25844,9743.28187,5473.159906,10291.19018,-18650.07206,-4726.85751,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460697,0,2026-05-22 16:38:16.802
164,-19103.74541,5356.014413,-1253.061146,-20494.24744,-6278.068576,-17338.09171,-10013.78268,-12580.54526,-7549.592262,3347.129029,-26582.79557,9704.658056,5402.48369,10262.647,-18749.29145,-4821.070113,0.09,-0.12,1.008,192,1,104,126,32,15.5,64,0,0,0,1779460697,0,2026-05-22 16:38:16.810
